LOTNO,品番,検査日,検査者1,加工元,検査数,良品数,不良数,不良1,不良2,不良3,不良4,不良5
000279,61,2021-01-06,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000280,21,2021-02-13,大山,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000281,42,2017-04-18,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000282,20,2020-04-16,大山,ZZZ,135,135.0,0.0,0.0,0.0,0.0,0.0,0.0
000283,42,2020-12-07,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000284,61,2021-01-06,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000285,21,2021-02-13,大山,QQQ,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
000286,42,2017-04-18,有田,YYY,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
000287,20,2020-04-16,大山,ZZZ,220,212.0,8.0,8.0,0.0,0.0,0.0,0.0
000288,19,2020-12-10,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000289,42,2021-01-06,大山,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000290,21,2021-02-13,大山,QQQ,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
000291,42,2017-04-18,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000292,20,2020-04-16,大山,YYY,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000293,21,2020-12-10,大山,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000294,74,2021-01-06,大山,WWW,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000295,21,2021-02-13,大山,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000296,42,2017-04-18,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000297,51,2020-04-16,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000298,21,2020-12-10,大山,ZZZ,56,56.0,0.0,0.0,0.0,0.0,0.0,0.0
000299,74,2021-01-06,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000300,21,2021-02-13,大山,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000301,42,2017-04-18,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000302,51,2020-04-16,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000303,21,2020-12-11,大山,QQQ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000304,42,2021-01-06,大山,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000305,21,2021-02-13,大山,QQQ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
000306,42,2017-04-18,有田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000307,51,2020-04-16,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000308,42,2020-12-02,大山,ZZZ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
000309,44,2021-01-07,大山,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
000310,21,2021-02-13,大山,QQQ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
000311,51,2017-04-18,有田,YYY,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0
000312,51,2020-04-16,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000313,21,2020-12-07,大山,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000314,19,2021-01-14,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000315,21,2021-02-10,有田,ZZZ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000316,51,2017-04-18,有田,YYY,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0
000317,51,2020-04-16,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000318,21,2020-12-08,大山,ZZZ,100,99.0,1.0,0.0,0.0,1.0,0.0,0.0
000319,21,2021-01-14,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000320,21,2021-02-10,有田,ZZZ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000321,51,2017-04-18,有田,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
000322,51,2020-04-16,田中,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000323,21,2020-12-08,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000324,61,2021-01-14,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000325,21,2021-02-10,有田,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
000326,61,2017-04-18,鈴木,QQQ,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000327,51,2020-04-16,山田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
000328,21,2020-12-08,大山,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000329,21,2021-01-14,大山,QQQ,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000330,20,2021-02-10,有田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000331,61,2017-04-18,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000332,61,2020-04-16,大山,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000333,20,2020-12-02,田中,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
000334,21,2021-01-14,大山,QQQ,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
000335,19,2021-02-10,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000336,61,2017-04-18,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000337,61,2020-04-16,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000338,19,2020-12-02,田中,QQQ,15,14.0,1.0,0.0,1.0,0.0,0.0,0.0
000339,21,2021-01-14,大山,QQQ,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0
000340,21,2021-02-10,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000341,61,2017-04-18,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000342,61,2020-04-16,大山,ZZZ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
000343,19,2020-12-02,田中,QQQ,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0
000344,21,2021-01-14,大山,QQQ,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0
000345,20,2021-02-10,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000346,61,2017-04-18,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000347,61,2020-04-16,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000348,19,2020-12-02,田中,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000349,21,2021-01-14,大山,QQQ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
000350,21,2021-02-10,有田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
000351,63,2017-04-18,鈴木,XXX,360,360.0,0.0,0.0,0.0,0.0,0.0,0.0
000352,61,2020-04-16,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000353,19,2020-12-02,田中,WWW,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
000354,21,2021-01-15,有田,ZZZ,165,165.0,0.0,0.0,0.0,0.0,0.0,0.0
000355,21,2021-02-10,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000356,63,2017-04-18,有田,XXX,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000357,71,2020-04-16,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000358,21,2020-12-10,有田,ZZZ,84,84.0,0.0,0.0,0.0,0.0,0.0,0.0
000359,21,2021-01-15,有田,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
000360,21,2021-02-10,有田,QQQ,12,10.0,2.0,0.0,2.0,0.0,0.0,0.0
000361,64,2017-04-18,有田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000362,71,2020-04-16,田中,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
000363,21,2020-12-14,田中,VVV,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
000364,21,2021-01-15,有田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000365,19,2021-02-12,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000366,64,2017-04-18,有田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000367,71,2020-04-16,田中,ZZZ,25,20.0,5.0,5.0,0.0,0.0,0.0,0.0
000368,21,2020-12-14,田中,QQQ,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
000369,21,2021-01-15,有田,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
000370,21,2021-02-12,有田,YYY,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
000371,64,2017-04-18,有田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000372,71,2020-04-16,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000373,21,2020-12-11,山田,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
000374,21,2021-01-18,有田,QQQ,75,74.0,1.0,0.0,1.0,0.0,0.0,0.0
000375,20,2021-02-12,有田,QQQ,146,146.0,0.0,0.0,0.0,0.0,0.0,0.0
000376,72,2017-04-18,有田,XXX,318,318.0,0.0,0.0,0.0,0.0,0.0,0.0
000377,18,2020-04-17,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000378,21,2020-12-14,山田,ZZZ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
000379,21,2021-01-18,有田,QQQ,29,28.0,1.0,0.0,1.0,0.0,0.0,0.0
000380,20,2021-02-12,有田,QQQ,95,95.0,0.0,0.0,0.0,0.0,0.0,0.0
000381,72,2017-04-18,有田,VVV,318,314.0,4.0,0.0,0.0,4.0,0.0,0.0
000382,18,2020-04-17,大山,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
000383,31,2020-12-14,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000384,21,2021-01-18,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000385,21,2021-02-13,有田,QQQ,44,44.0,0.0,0.0,0.0,0.0,0.0,0.0
000386,42,2017-04-19,大山,XXX,5,4.0,1.0,0.0,0.0,1.0,0.0,0.0
000387,19,2020-04-17,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000388,21,2020-12-14,大山,ZZZ,54,54.0,0.0,0.0,0.0,0.0,0.0,0.0
000389,21,2021-01-18,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000390,21,2021-02-13,有田,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000391,42,2017-04-19,大山,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000392,20,2020-04-17,山田,XXX,60,59.0,1.0,1.0,0.0,0.0,0.0,0.0
000393,19,2020-12-14,大山,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000394,21,2021-01-18,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000395,21,2021-02-13,有田,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000396,42,2017-04-19,藤田,XXX,10,9.0,1.0,0.0,0.0,1.0,0.0,0.0
000397,20,2020-04-17,田中,XXX,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
000398,21,2020-12-14,大山,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
000399,21,2021-01-18,有田,QQQ,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000400,21,2021-02-13,有田,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000401,42,2017-04-19,藤田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000402,18,2020-04-17,大山,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
000403,21,2020-12-14,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000404,51,2021-01-18,有田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
000405,21,2021-02-13,有田,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000406,42,2017-04-19,藤田,XXX,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
000407,42,2020-04-17,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
000408,21,2020-12-14,有田,ZZZ,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0
000409,51,2021-01-18,有田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
000410,20,2021-02-13,有田,QQQ,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
000411,42,2017-04-19,藤田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000412,42,2020-04-17,大山,ZZZ,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
000413,21,2020-12-10,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000414,21,2021-01-18,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000415,20,2021-02-13,有田,QQQ,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
000416,42,2017-04-19,藤田,XXX,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000417,42,2020-04-17,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000418,21,2020-12-11,山田,QQQ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000419,51,2021-01-18,有田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
000420,20,2021-02-13,有田,QQQ,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
000421,42,2017-04-19,藤田,XXX,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000422,19,2020-04-17,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000423,21,2020-12-11,有田,QQQ,84,84.0,0.0,0.0,0.0,0.0,0.0,0.0
000424,21,2021-01-19,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000425,19,2021-02-05,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
000426,42,2017-04-19,藤田,XXX,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000427,19,2020-04-17,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000428,21,2020-12-11,有田,QQQ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
000429,21,2021-01-19,有田,QQQ,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0
000430,21,2021-02-08,山田,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000431,42,2017-04-19,藤田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000432,20,2020-04-17,山田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
000433,21,2020-12-11,有田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000434,18,2021-01-19,有田,XXX,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0
000435,21,2021-02-10,田中,ZZZ,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
000436,42,2017-04-19,藤田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000437,51,2020-04-17,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000438,21,2020-12-11,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000439,42,2021-01-19,有田,ZZZ,600,600.0,0.0,0.0,0.0,0.0,0.0,0.0
000440,21,2021-02-10,田中,ZZZ,115,115.0,0.0,0.0,0.0,0.0,0.0,0.0
000441,42,2017-04-19,藤田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000442,51,2020-04-17,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000443,21,2020-12-14,山田,ZZZ,58,58.0,0.0,0.0,0.0,0.0,0.0,0.0
000444,21,2021-01-13,山田,QQQ,106,106.0,0.0,0.0,0.0,0.0,0.0,0.0
000445,21,2021-02-13,田中,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000446,42,2017-04-19,藤田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000447,51,2020-04-17,田中,ZZZ,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
000448,61,2020-12-14,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000449,21,2021-01-16,鈴木,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000450,21,2021-02-13,田中,QQQ,13,12.0,1.0,0.0,1.0,0.0,0.0,0.0
000451,42,2017-04-19,大山,XXX,10,9.0,1.0,0.0,0.0,1.0,0.0,0.0
000452,61,2020-04-17,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000453,21,2020-12-15,有田,QQQ,106,106.0,0.0,0.0,0.0,0.0,0.0,0.0
000454,21,2021-01-15,大山,ZZZ,140,140.0,0.0,0.0,0.0,0.0,0.0,0.0
000455,21,2021-02-13,田中,QQQ,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0
000456,42,2017-04-19,大山,XXX,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000457,61,2020-04-17,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000458,21,2020-12-15,有田,QQQ,89,89.0,0.0,0.0,0.0,0.0,0.0,0.0
000459,21,2021-01-16,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000460,21,2021-02-13,田中,QQQ,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0
000461,42,2017-04-19,大山,XXX,10,9.0,1.0,0.0,0.0,1.0,0.0,0.0
000462,71,2020-04-17,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000463,21,2020-12-15,有田,QQQ,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0
000464,21,2021-01-16,大山,QQQ,46,46.0,0.0,0.0,0.0,0.0,0.0,0.0
000465,21,2021-02-15,田中,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
000466,42,2017-04-19,大山,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000467,61,2020-04-17,大山,ZZZ,225,225.0,0.0,0.0,0.0,0.0,0.0,0.0
000468,61,2020-12-15,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000469,21,2021-01-18,大山,QQQ,128,126.0,2.0,0.0,2.0,0.0,0.0,0.0
000470,19,2021-02-15,大山,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
000471,63,2017-04-19,大山,XXX,230,230.0,0.0,0.0,0.0,0.0,0.0,0.0
000472,64,2020-04-17,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000473,61,2020-12-15,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000474,19,2021-01-19,大山,XXX,20,19.0,1.0,0.0,0.0,1.0,0.0,0.0
000475,19,2021-02-15,大山,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
000476,63,2017-04-19,有田,XXX,10,8.0,2.0,0.0,0.0,2.0,0.0,0.0
000477,74,2020-04-17,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000478,61,2020-12-15,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000479,21,2021-01-20,大山,QQQ,125,114.0,11.0,0.0,11.0,0.0,0.0,0.0
000480,19,2021-02-15,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000481,63,2017-04-19,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000482,74,2020-04-17,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000483,21,2020-12-15,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000484,61,2021-01-20,有田,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
000485,21,2021-02-15,有田,QQQ,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0
000486,63,2017-04-19,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000487,74,2020-04-17,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000488,21,2020-12-17,大山,QQQ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000489,19,2021-01-20,有田,QQQ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000490,21,2021-02-15,有田,QQQ,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0
000491,64,2017-04-19,藤田,XXX,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
000492,19,2020-04-20,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000493,21,2020-12-17,大山,QQQ,139,139.0,0.0,0.0,0.0,0.0,0.0,0.0
000494,21,2021-01-20,有田,QQQ,140,118.0,22.0,0.0,22.0,0.0,0.0,0.0
000495,21,2021-02-15,有田,QQQ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
000496,64,2017-04-19,藤田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000497,20,2020-04-20,大山,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
000498,21,2020-12-16,有田,QQQ,47,47.0,0.0,0.0,0.0,0.0,0.0,0.0
000499,19,2021-01-20,有田,YYY,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
000500,21,2021-02-15,有田,QQQ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
000501,64,2017-04-19,藤田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000502,20,2020-04-20,山田,ZZZ,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
000503,21,2020-12-16,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000504,74,2021-01-21,有田,YYY,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
000505,74,2021-02-15,有田,YYY,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
000506,64,2017-04-19,鈴木,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
000507,20,2020-04-20,田中,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
000508,21,2020-12-16,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000509,61,2021-01-21,有田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000510,21,2021-02-12,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000511,64,2017-04-19,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000512,20,2020-04-20,田中,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
000513,21,2020-12-16,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000514,61,2021-01-21,有田,ZZZ,400,400.0,0.0,0.0,0.0,0.0,0.0,0.0
000515,21,2021-02-12,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000516,64,2017-04-19,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000517,18,2020-04-20,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000518,21,2020-12-17,有田,QQQ,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
000519,21,2021-01-21,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000520,73,2021-02-10,大山,XXX,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
000521,64,2017-04-19,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000522,42,2020-04-20,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000523,21,2020-12-17,有田,QQQ,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000524,21,2021-01-21,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000525,21,2021-02-10,大山,ZZZ,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
000526,64,2017-04-19,大山,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000527,61,2020-04-20,田中,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000528,21,2020-12-17,有田,QQQ,151,151.0,0.0,0.0,0.0,0.0,0.0,0.0
000529,19,2021-01-21,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000530,21,2021-02-10,大山,ZZZ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
000531,64,2017-04-19,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
000532,61,2020-04-20,大山,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
000533,21,2020-12-15,田中,VVV,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000534,51,2021-01-20,大山,ZZZ,300,300.0,0.0,0.0,0.0,0.0,0.0,0.0
000535,21,2021-02-10,大山,ZZZ,13,12.0,1.0,0.0,0.0,1.0,0.0,0.0
000536,64,2017-04-19,大山,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000537,71,2020-04-20,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000538,21,2020-12-15,田中,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000539,21,2021-01-20,大山,QQQ,120,108.0,12.0,0.0,12.0,0.0,0.0,0.0
000540,21,2021-02-10,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
000541,64,2017-04-19,有田,XXX,15,14.0,1.0,0.0,0.0,1.0,0.0,0.0
000542,19,2020-04-21,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000543,21,2020-12-15,田中,QQQ,30,28.0,2.0,0.0,2.0,0.0,0.0,0.0
000544,21,2021-01-20,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000545,21,2021-02-10,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000546,64,2017-04-19,有田,XXX,10,9.0,1.0,0.0,0.0,1.0,0.0,0.0
000547,19,2020-04-21,鈴木,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000548,21,2020-12-15,田中,QQQ,84,83.0,1.0,0.0,0.0,1.0,0.0,0.0
000549,21,2021-01-20,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000550,21,2021-02-15,大山,ZZZ,565,565.0,0.0,0.0,0.0,0.0,0.0,0.0
000551,71,2017-04-19,鈴木,XXX,100,43.0,57.0,57.0,0.0,0.0,0.0,0.0
000552,19,2020-04-21,鈴木,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
000553,21,2020-12-18,山田,QQQ,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
000554,19,2021-01-21,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
000555,19,2021-02-16,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000556,71,2017-04-19,有田,XXX,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
000557,20,2020-04-21,鈴木,ZZZ,129,129.0,0.0,0.0,0.0,0.0,0.0,0.0
