"LOTNO","UDATE","SNO","PAL_1","PAL_2","PAL_3"
"a001",2021/06/01 8:01:50,1623,20.75827,1.03802355,0.14424
"a001",2021/06/01 8:01:50,1624,20.68419,2.1452282,0.06763
"a001",2021/06/01 8:01:50,1625,19.5001,1.08811,0.01788
"a001",2021/06/01 8:01:50,1626,20.34732,1.46337,0.07209
"a001",2021/06/01 8:01:50,1627,20.38822,2.6077995,0.08156
"a001",2021/06/01 8:01:50,1628,20.54595,1.5273664,0.18257
"a001",2021/06/01 8:01:50,1629,20.25963,2.0424618,0.05016
"a001",2021/06/01 8:01:50,1630,20.65229,1.62659,0.05484
"a001",2021/06/01 8:01:50,1631,21.0401,1.5051878,0.03511
"a001",2021/06/01 8:01:50,1632,0,0,0
"a001",2021/06/01 8:01:50,1633,21.78935,1.40009,0.04159
"a001",2021/06/01 8:01:50,1634,21.81345,1.7791479,0.05374
"a001",2021/06/01 8:01:50,1635,21.08943,1.6647,0.02231
"a001",2021/06/01 8:01:50,1636,21.03148,1.10399,0.03911
"a001",2021/06/01 8:01:50,1637,23.64278,3.658884,0.19859
"a001",2021/06/01 8:01:50,1638,21.58101,1.92023,0.09132
"a001",2021/06/01 8:01:50,1639,21.04894,0.66502,0.09478
"a001",2021/06/01 8:01:50,1640,21.50882,0.8738,0.1068
"a001",2021/06/01 8:01:50,1641,21.79679,0.90103673,0.12735
"a001",2021/06/01 8:01:50,1642,0,0,0
"a001",2021/06/01 8:01:50,1643,21.17107,0.7572,0.03928
"a001",2021/06/01 8:01:50,1644,24.27414,0.8684309,0.12259
"a001",2021/06/01 8:01:50,1645,23.8836,21.913795,0.4956
"a001",2021/06/01 8:01:50,1646,24.15791,1.823958,0.31323
"a001",2021/06/01 8:01:50,1647,22.49713,1.2113756,0.05604
"a001",2021/06/01 8:01:50,1648,21.74681,3.959882,0.39352
"a001",2021/06/01 8:01:50,1649,22.18377,1.3130245,0.0777
"a001",2021/06/01 8:01:50,1650,22.11339,1.2242,0.03675
"a001",2021/06/01 8:01:50,1651,22.22695,0.689385,0.19051
"a001",2021/06/01 8:01:50,1652,20.91871,0.5806898,0.04763
"a001",2021/06/01 8:01:50,1653,21.51618,2.1981997,0.05368
"a001",2021/06/01 8:01:50,1654,22.23138,1.5613544,0.11842
"a001",2021/06/01 8:01:50,1655,21.7718,0.72955,0.13076
"a001",2021/06/01 8:01:50,1656,22.23645,1.33682,0.09114
"a001",2021/06/01 8:01:50,1657,19.99799,1.04829,0.03088
"a001",2021/06/01 8:01:50,1658,19.316,0.737968631,0.01925
"a001",2021/06/01 8:01:50,1659,20.35832,0.71731,0.02453
"a001",2021/06/01 8:01:50,1660,20.65425,1.1676366,0.0417
"a001",2021/06/01 8:01:50,1661,19.67799,0.8746454,0.04608
"a001",2021/06/01 8:01:50,1662,20.25082,0.5928,0.05507
"a001",2021/06/01 8:01:50,1663,20.52396,0.97912,0.03459
"a001",2021/06/01 8:01:50,1664,20.32234,1.7369618,0.10387
"a001",2021/06/01 8:01:50,1665,20.34076,0.89226,0.07415
"a001",2021/06/01 8:01:50,1666,21.2567,1.4072,0.05462
"a001",2021/06/01 8:01:50,1667,22.12917,1.10697,0.05932
"a001",2021/06/01 8:01:50,1668,21.60645,1.43215,0.04909
"a001",2021/06/01 8:01:50,1669,21.68174,0.734472,0.05004
"a001",2021/06/01 8:01:50,1670,21.33853,1.3396081,0.05635
"a001",2021/06/01 8:01:50,1671,21.48033,0.70556,0.039
"a001",2021/06/01 8:01:50,1672,22.09674,1.5396,0.0449
"a001",2021/06/01 8:01:50,1673,22.47742,1.4403849,0.04737
"a001",2021/06/01 8:01:50,1674,21.29424,1.1711681,0.03263
"a001",2021/06/01 8:01:50,1675,20.25482,0.9493089,0.05846
"a001",2021/06/01 8:01:50,1676,20.65204,1.166371441,0.02212
"a001",2021/06/01 8:01:50,1677,20.91189,0.76095,0.12668
"a001",2021/06/01 8:01:50,1678,21.07257,2.7392036,0.04848
"a001",2021/06/01 8:01:50,1679,20.80018,0.52438,0.03111
"a001",2021/06/01 8:01:50,1680,20.92964,0.7927,0.07785
"a001",2021/06/01 8:01:50,1681,21.14205,1.4202373,0.01586
"a001",2021/06/01 8:01:50,1682,20.72627,1.50145,0.05212
"a001",2021/06/01 8:01:50,1683,20.23876,0.87523,0.03848
"a001",2021/06/01 8:01:50,1684,22.03686,0.93535,0.06194
"a001",2021/06/01 8:01:50,1685,21.61461,1.32606,0.04514
"a001",2021/06/01 8:01:50,1686,21.31941,1.6339649,0.05911
"a001",2021/06/01 8:01:50,1687,21.45854,0.79554,0.02486
"a001",2021/06/01 8:01:50,1688,21.6712,1.34774,0.05905
"a001",2021/06/01 8:01:50,1689,21.11455,0.9955021,0.05313
"a001",2021/06/01 8:01:50,1690,20.88477,0.97485,0.04849
"a001",2021/06/01 8:01:50,1691,22.48872,1.7038255,0.05704
"a001",2021/06/01 8:01:50,1692,21.19441,1.089338,0.02862
"a001",2021/06/01 8:01:50,1693,19.85661,1.31949,0.03813
"a001",2021/06/01 8:01:50,1694,20.48425,0.55106,0.05547
"a001",2021/06/01 8:01:50,1695,20.89977,0.77149,0.04899
"a001",2021/06/01 8:01:50,1696,21.02781,1.19848,0.10176
"a001",2021/06/01 8:01:50,1697,20.64998,1.16947,0.0425
"a001",2021/06/01 8:01:50,1698,20.81754,0.73487,0.07856
"a001",2021/06/01 8:01:50,1699,20.35717,0.622373,0.12281
"a001",2021/06/01 8:01:50,1700,20.94216,1.04388,0.07009
"a001",2021/06/01 8:01:50,1701,20.60065,0.870509,0.07954
"a001",2021/06/01 8:01:50,1702,21.50887,1.67371,0.05597
"a001",2021/06/01 8:01:50,1703,22.3387,1.09733,0.04276
"a001",2021/06/01 8:01:50,1704,21.30826,1.1009,0.12023
"a001",2021/06/01 8:01:50,1705,21.78723,0.6122833,0.08714
"a001",2021/06/01 8:01:50,1706,21.57591,0.73257,0.0258
"a001",2021/06/01 8:01:50,1707,21.48021,1.13572,0.05675
"a001",2021/06/01 8:01:50,1708,21.95337,2.441273,0.043
"a001",2021/06/01 8:01:50,1709,22.37928,0.76194,0.02423
"a001",2021/06/01 8:01:50,1710,21.86107,0.86681,0.05932
"a001",2021/06/01 8:01:50,1711,20.5265,0.959311,0.02455
"a001",2021/06/01 8:01:50,1712,21.09418,1.3780886,0.05263
"a001",2021/06/01 8:01:50,1713,21.15127,1.52404,0.04983
"a001",2021/06/01 8:01:50,1714,21.10029,1.6587475,0.07889
"a001",2021/06/01 8:01:50,1715,20.7876,1.36104,0.1565
"a001",2021/06/01 8:01:50,1716,20.78819,0.49764,0.09962
"a001",2021/06/01 8:01:50,1717,21.24653,1.1943462,0.0473
"a001",2021/06/01 8:01:50,1718,20.80101,1.15581,0.05949
"a001",2021/06/01 8:01:50,1719,20.91086,0.5302,0.0857
"a001",2021/06/01 8:01:50,1720,21.20964,1.0624592,0.02509
"a001",2021/06/01 8:01:50,1721,21.29511,0.7485559,0.07884
"a001",2021/06/01 8:01:50,1722,20.9648,1.1994615,0.05322
"a001",2021/06/01 8:01:50,1723,21.30668,1.55342,0.03425
"a001",2021/06/01 8:01:50,1724,21.45392,1.7326032,0.06589
"a001",2021/06/01 8:01:50,1725,21.58779,0.8566159,0.09194
"a001",2021/06/01 8:01:50,1726,21.15018,1.2709,0.07773
"a001",2021/06/01 8:01:50,1727,21.55623,1.04317,0.04227
"a001",2021/06/01 8:01:50,1728,21.2747,1.4134515,0.21763
"a001",2021/06/01 8:01:50,1729,20.25951,1.21346661,0.04968
"a001",2021/06/01 8:01:50,1730,20.34555,1.52164,0.02689
"a001",2021/06/01 8:01:50,1731,20.63462,1.1628722,0.02769
"a001",2021/06/01 8:01:50,1732,20.24897,1.7054292,0.05844
"a001",2021/06/01 8:01:50,1733,20.56464,1.1521784,0.06721
"a001",2021/06/01 8:01:50,1734,20.97795,0.67107265,0.05273
"a001",2021/06/01 8:01:50,1735,20.43927,2.910083,0.13029
"a001",2021/06/01 8:01:50,1736,21.13073,1.1618971,0.05686
"a001",2021/06/01 8:01:50,1737,20.84234,0.92106,0.08425
"a001",2021/06/01 8:01:50,1738,21.26799,0.72202,0.09328
"a001",2021/06/01 8:01:50,1739,20.87976,1.31778,0.05301
"a001",2021/06/01 8:01:50,1740,20.1208,1.01016,0.02571
"a001",2021/06/01 8:01:50,1741,21.17875,1.9269027,0.04246
"a001",2021/06/01 8:01:50,1742,21.19024,0.77076,0.05695
"a001",2021/06/01 8:01:50,1743,22.9592,0.49823,0.09355
"a001",2021/06/01 8:01:50,1744,21.45286,0.58502,0.07406
"a001",2021/06/01 8:01:50,1745,20.08393,1.361587,0.02594
"a001",2021/06/01 8:01:50,1746,21.1035,0.90867,0.08655
"a001",2021/06/01 8:01:50,1747,20.52202,1.7409132,0.07602
"a001",2021/06/01 8:01:50,1748,20.34363,1.28849,0.04709
"a001",2021/06/01 8:01:50,1749,21.19353,0.814294,0.12952
"a001",2021/06/01 8:01:50,1750,20.79827,0.76652,0.08754
"a001",2021/06/01 8:01:50,1751,19.99566,0.5273176,0.02198
"a001",2021/06/01 8:01:50,1752,20.42294,1.38789033,0.08605
"a001",2021/06/01 8:01:50,1753,20.59752,0.68651,0.10835
"a001",2021/06/01 8:01:50,1754,0,0,0
"a001",2021/06/01 8:01:50,1755,21.21847,1.2482061,0.05193
"a001",2021/06/01 8:01:50,1756,21.90735,1.7760449,0.02254
"a001",2021/06/01 8:01:50,1757,20.80032,1.8473834,0.03139
"a001",2021/06/01 8:01:50,1758,20.01307,1.07476064,0.03556
"a001",2021/06/01 8:01:50,1759,21.1845,1.4477424,0.08786
"a001",2021/06/01 8:01:50,1760,20.65396,2.5493547,0.15859
"a001",2021/06/01 8:01:50,1761,21.59567,0.92161,0.15002
"a001",2021/06/01 8:01:50,1762,21.37322,1.09202,0.07401
"a001",2021/06/01 8:01:50,1763,20.91144,0.9327634,0.04435
"a001",2021/06/01 8:01:50,1764,20.20131,1.16489516,0.04986
"a001",2021/06/01 8:01:50,1765,20.50906,1.64996,0.08627
"a001",2021/06/01 8:01:50,1766,20.25908,0.98656,0.09935
"a001",2021/06/01 8:01:50,1767,20.36147,1.02221,0.04826
"a001",2021/06/01 8:01:50,1768,19.93205,0.69116,0.06476
"a001",2021/06/01 8:01:50,1769,20.30123,0.77929,0.03635
"a001",2021/06/01 8:01:50,1770,20.15611,1.56932,0.05317
"a001",2021/06/01 8:01:50,1771,20.86157,1.060237,0.12005
"a001",2021/06/01 8:01:50,1772,21.04723,2.918292,0.05517
"a001",2021/06/01 8:01:50,1773,20.38052,1.91589,0.11598
"a001",2021/06/01 8:01:50,1774,21.3531,1.20171,0.05756
"a001",2021/06/01 8:01:50,1775,0,0,0
"a001",2021/06/01 8:01:50,1776,20.67665,1.29855,0.07503
"a001",2021/06/01 8:01:50,1777,21.12696,1.766675,0.03358
"a001",2021/06/01 8:01:50,1778,0,0,0
"a001",2021/06/01 8:01:50,1779,0,0,0
"a001",2021/06/01 8:01:50,1780,20.63948,1.18387,0.0836
"a001",2021/06/01 8:01:50,1781,20.3903,1.12631,0.04315
"a001",2021/06/01 8:01:50,1782,20.50838,2.0503,0.03279
"a001",2021/06/01 8:01:50,1783,21.33888,1.603038,0.04254
"a001",2021/06/01 8:01:50,1784,21.76641,1.11683,0.04498
"a001",2021/06/01 8:01:50,1785,21.85706,0.83463,0.06644
"a001",2021/06/01 8:01:50,1786,21.79376,1.205645,0.08604
"a001",2021/06/01 8:01:50,1787,21.56737,0.56915,0.05526
"a001",2021/06/01 8:01:50,1788,21.24979,2.242632,0.08324
"a001",2021/06/01 8:01:50,1789,21.76607,0.948951829,0.0609
"a001",2021/06/01 8:01:50,1790,21.43327,1.72786,0.13572
"a001",2021/06/01 8:01:50,1791,21.18944,1.56882,0.03991
"a001",2021/06/01 8:01:50,1792,22.03345,1.97499,0.03409
"a001",2021/06/01 8:01:50,1793,21.09896,1.4647101,0.05399
"a001",2021/06/01 8:01:50,1794,21.29834,1.1751,0.05962
"a001",2021/06/01 8:01:50,1795,21.75764,0.895310313,0.09046
"a001",2021/06/01 8:01:50,1796,0,0,0
"a001",2021/06/01 8:01:50,1797,24.12444,1.35446,0.07758
"a001",2021/06/01 8:01:50,1798,21.17695,0.7799,0.11564
"a001",2021/06/01 8:01:50,1799,21.72048,0.633814,0.05582
"a001",2021/06/01 8:01:50,1800,20.82982,1.0831473,0.06856
"a001",2021/06/01 8:01:50,1801,20.31249,1.16356108,0.04445
"a001",2021/06/01 8:01:50,1802,19.65941,1.4292735,0.06181
"a001",2021/06/01 8:01:50,1803,20.94663,2.1036945,0.02654
"a001",2021/06/01 8:01:50,1804,19.98073,1.24506,0.0491
"a001",2021/06/01 8:01:50,1805,19.82675,0.918,0.10575
"a001",2021/06/01 8:01:50,1806,20.22289,0.8899617,0.12989
"a001",2021/06/01 8:01:50,1807,20.16493,0.96201943,0.07577
"a001",2021/06/01 8:01:50,1808,20.94154,0.5541225,0.06999
"a001",2021/06/01 8:01:50,1809,20.21973,0.82948,0.0823
"a001",2021/06/01 8:01:50,1810,21.21638,1.33327,0.08093
"a001",2021/06/01 8:01:50,1811,20.23668,1.14255,0.05505
"a001",2021/06/01 8:01:50,1812,19.9076,1.5292665,0.04772
"a001",2021/06/01 8:01:50,1813,20.87474,1.06023,0.03492
"a001",2021/06/01 8:01:50,1814,0,0,0
"a001",2021/06/01 8:01:50,1815,20.82454,1.17641,0.08801
"a001",2021/06/01 8:01:50,1816,20.54372,0.8742,0.07628
"a001",2021/06/01 8:01:50,1817,20.21376,1.43049,0.06598
"a001",2021/06/01 8:01:50,1818,20.48109,1.26064,0.0593
"a001",2021/06/01 8:01:50,1819,20.04208,0.81722,0.04056
"a001",2021/06/01 8:01:50,1820,20.558,0.5081,0.03212
"a001",2021/06/01 8:01:50,1821,21.51221,0.9043059,0.14606
"a001",2021/06/01 8:01:50,1822,20.45626,2.0156905,0.07296
"a001",2021/06/01 8:01:50,1823,20.55263,0.900031,0.04164
"a001",2021/06/01 8:01:50,1824,20.80505,0.5847,0.04252
"a001",2021/06/01 8:01:50,1825,21.32146,1.378698,0.06004
"a001",2021/06/01 8:01:50,1826,21.0956,1.28857,0.06478
"a001",2021/06/01 8:01:50,1827,20.41964,0.70389,0.05865
"a001",2021/06/01 8:01:50,1828,20.64931,1.3578933,0.0308
"a001",2021/06/01 8:01:50,1829,19.98435,0.8964843,0.06431
"a001",2021/06/01 8:01:50,1830,20.69227,0.5108,0.05323
"a001",2021/06/01 8:01:50,1831,20.83095,0.9478493,0.09075
"a001",2021/06/01 8:01:50,1832,20.72172,0.9897178,0.07268
"a001",2021/06/01 8:01:50,1833,19.89448,0.876983,0.05829
"a001",2021/06/01 8:01:50,1834,21.10884,3.6720882,0.03937
"a001",2021/06/01 8:01:50,1835,20.53934,1.08615,0.12937
"a001",2021/06/01 8:01:50,1836,21.04184,0.9192041,0.03538
"a001",2021/06/01 8:01:50,1837,20.32846,0.94851,0.08493
"a001",2021/06/01 8:01:50,1838,0,0,0
"a001",2021/06/01 8:01:50,1839,20.68369,1.4322875,0.06576
"a001",2021/06/01 8:01:50,1840,20.8444,0.6996,0.03657
"a001",2021/06/01 8:01:50,1841,0,0,0
"a001",2021/06/01 8:01:50,1842,19.78464,0.64864,0.06064
"a001",2021/06/01 8:01:50,1843,20.37632,0.7565858,0.02784
"a001",2021/06/01 8:01:50,1844,21.01948,0.63058,0.09741
"a001",2021/06/01 8:01:50,1845,20.64288,1.12973,0.03628
"a001",2021/06/01 8:01:50,1846,20.24485,0.66129,0.07857
"a001",2021/06/01 8:01:50,1847,20.37329,0.95521,0.06275
"a001",2021/06/01 8:01:50,1848,20.45466,1.39344,0.05873
"a001",2021/06/01 8:01:50,1849,20.48234,1.6674134,0.09508
"a001",2021/06/01 8:01:50,1850,20.80986,1.7776279,0.02231
"a001",2021/06/01 8:01:50,1851,21.88008,0.96998,0.14655
"a001",2021/06/01 8:01:50,1852,20.38078,0.5489,0.06971
"a001",2021/06/01 8:01:50,1853,21.00836,1.69515,0.06186
"a001",2021/06/01 8:01:50,1854,21.97547,0.90107,0.03196
"a001",2021/06/01 8:01:50,1855,20.36412,0.9031896,0.13953
"a001",2021/06/01 8:01:50,1856,19.96831,1.3600582,0.0687
"a001",2021/06/01 8:01:50,1857,22.00222,1.3501794,0.0523
"a001",2021/06/01 8:01:50,1858,20.6262,1.0774,0.07974
"a001",2021/06/01 8:01:50,1859,0,0,0
"a001",2021/06/01 8:01:50,1860,20.27094,1.2284933,0.12675
"a001",2021/06/01 8:01:50,1861,21.17438,0.7827,0.03928
"a001",2021/06/01 8:01:50,1862,21.854,1.9959845,0.09392
"a001",2021/06/01 8:01:50,1863,20.34734,1.14409,0.03733
"a001",2021/06/01 8:01:50,1864,21.24197,1.4131043,0.06922
"a001",2021/06/01 8:01:50,1865,20.17381,0.6851162,0.08495
"a001",2021/06/01 8:01:50,1866,20.42145,1.0183526,0.08899
"a001",2021/06/01 8:01:50,1867,20.80794,1.0428091,0.08281
"a001",2021/06/01 8:01:50,1868,20.909,0.87362,0.06083
"a001",2021/06/01 8:01:50,1869,21.87922,0.76655,0.07437
"a001",2021/06/01 8:01:50,1870,21.1846,1.0111136,0.08219
"a001",2021/06/01 8:01:50,1871,20.33535,0.802,0.04795
"a001",2021/06/01 8:01:50,1872,21.10274,1.0591,0.06969
"a001",2021/06/01 8:01:50,1873,20.73738,1.52927,0.02689
"a001",2021/06/01 8:01:50,1874,20.50569,1.26079,0.10027
"a001",2021/06/01 8:01:50,1875,20.33169,1.41987,0.16125
"a001",2021/06/01 8:01:50,1876,20.85221,1.26324,0.045
"a001",2021/06/01 8:01:50,1877,20.24902,1.6629658,0.04507
"a001",2021/06/01 8:01:50,1878,0,0,0
"a001",2021/06/01 8:01:50,1879,19.70483,2.1226791,0.07984
"a001",2021/06/01 8:01:50,1880,19.97302,1.50984,0.11532
"a001",2021/06/01 8:01:50,1881,20.21134,1.13653,0.07598
"a001",2021/06/01 8:01:50,1882,20.40569,0.97685,0.03713
"a001",2021/06/01 8:01:50,1883,21.58618,1.70249415,0.07249
"a001",2021/06/01 8:01:50,1884,21.93746,1.8811709,0.05056
"a001",2021/06/01 8:01:50,1885,21.53293,0.552824,0.06533
"a001",2021/06/01 8:01:50,1886,21.63136,0.5038,0.05562
"a001",2021/06/01 8:01:50,1887,21.73188,0.7868045,0.0604
"a001",2021/06/01 8:01:50,1888,21.73111,1.1176634,0.07566
"a001",2021/06/01 8:01:50,1889,21.8084,0.8480399,0.07376
"a001",2021/06/01 8:01:50,1890,22.10305,1.7824436,0.03854
"a001",2021/06/01 8:01:50,1891,20.31314,0.7845,0.03367
"a001",2021/06/01 8:01:50,1892,20.97477,0.98392,0.01839
"a001",2021/06/01 8:01:50,1893,20.78528,1.3617831,0.02302
"a001",2021/06/01 8:01:50,1894,21.03626,0.97984329,0.08073
"a001",2021/06/01 8:01:50,1895,0,0,0
"a001",2021/06/01 8:01:50,1896,20.0912,0.8364,0.04105
"a001",2021/06/01 8:01:50,1897,20.07343,0.84138,0.08205
"a001",2021/06/01 8:01:50,1898,19.60939,0.6744149,0.03123
"a001",2021/06/01 8:01:50,1899,20.0434,1.3889957,0.0366
"a001",2021/06/01 8:01:50,1900,21.04079,0.69796135,0.03215
"a001",2021/06/01 8:01:50,1901,20.82584,0.8063,0.04439
"a001",2021/06/01 8:01:50,1902,21.09706,1.2166,0.03595
"a001",2021/06/01 8:01:50,1903,20.93437,1.2755726,0.03315
"a001",2021/06/01 8:01:50,1904,21.77287,3.2336508,0.11154
"a001",2021/06/01 8:01:50,1905,21.41748,0.70778,0.07194
"a001",2021/06/01 8:01:50,1906,20.49003,2.1955665,0.1146
"a001",2021/06/01 8:01:50,1907,21.07994,0.9564587,0.04666
"a001",2021/06/01 8:01:50,1908,21.08025,1.5613171,0.03206
"a001",2021/06/01 8:01:50,1909,20.17555,1.65007,0.12249
"a001",2021/06/01 8:01:50,1910,20.34045,1.84159,0.0663
"a001",2021/06/01 8:01:50,1911,20.17951,15.75373824,0.27537
"a001",2021/06/01 8:01:50,1912,20.07479,1.68009,0.08404
"a001",2021/06/01 8:01:50,1913,20.03203,2.31067,0.03871
"a001",2021/06/01 8:01:50,1914,19.64474,0.81121,0.05092
"a001",2021/06/01 8:01:50,1915,25.57329,111.4101492,5.01855
"a001",2021/06/01 8:01:50,1916,19.50887,1.57913,0.05665
"a001",2021/06/01 8:01:50,1917,19.35897,5.46519,0.46449
"a001",2021/06/01 8:01:50,1918,0,0,0
"a001",2021/06/01 8:01:50,1919,21.16114,1.15589,0.16168
"a001",2021/06/01 8:01:50,1920,21.33351,1.14626,0.05972
"a001",2021/06/01 8:01:50,1921,20.56648,1.32902654,0.04493
"a001",2021/06/01 8:01:50,1922,0,0,0
"a001",2021/06/01 8:01:50,1923,21.82434,1.5339588,0.06318
"a001",2021/06/01 8:01:50,1924,20.20228,1.32819,0.02843
"a001",2021/06/01 8:01:50,1925,21.43074,2.01593,0.03123
"a001",2021/06/01 8:01:50,1926,21.26628,0.70896,0.05537
"a001",2021/06/01 8:01:50,1927,22.41303,1.4701918,0.05903
"a001",2021/06/01 8:01:50,1928,20.45921,0.98878,0.04042
"a001",2021/06/01 8:01:50,1929,21.45053,0.6231112,0.05207
"a001",2021/06/01 8:01:50,1930,21.16571,1.2090253,0.05638
"a001",2021/06/01 8:01:50,1931,22.89437,0.91299,0.09234
"a001",2021/06/01 8:01:50,1932,21.00084,1.03734,0.09961
"a001",2021/06/01 8:01:50,1933,21.67203,3.4588197,0.14263
"a001",2021/06/01 8:01:50,1934,20.53421,1.18577,0.06622
"a001",2021/06/01 8:01:50,1935,21.72614,1.29832403,0.13479
"a001",2021/06/01 8:01:50,1936,20.83258,1.07099,0.0869
"a001",2021/06/01 8:01:50,1937,21.86297,1.29434,0.03405
"a001",2021/06/01 8:01:50,1938,22.82878,3.3498,0.04524
"a001",2021/06/01 8:01:50,1939,21.97785,1.169815,0.10095
"a001",2021/06/01 8:01:50,1940,24.05045,3.80123,0.10413
"a001",2021/06/01 8:01:50,1941,21.929,0.958261,0.08436
"a001",2021/06/01 8:01:50,1942,27.12894,84.413193,6.58985
"a001",2021/06/01 8:01:50,1943,21.26108,1.70042,0.11214
"a001",2021/06/01 8:01:50,1944,21.6274,1.0470254,0.05772
"a001",2021/06/01 8:01:50,1945,20.16034,0.7419583,0.05354
"a001",2021/06/01 8:01:50,1946,20.10056,0.77615,0.0283
"a001",2021/06/01 8:01:50,1947,21.01473,1.8443914,0.05304
"a001",2021/06/01 8:01:50,1948,20.51879,0.7646,0.04498
"a001",2021/06/01 8:01:50,1949,19.97309,0.9069,0.06169
"a001",2021/06/01 8:01:50,1950,19.43832,1.1008146,0.03507
"a001",2021/06/01 8:01:50,1951,19.99141,0.8554,0.0609
"a001",2021/06/01 8:01:50,1952,19.93347,1.1103981,0.02114
"a001",2021/06/01 8:01:50,1953,20.24468,1.0079866,0.02509
"a001",2021/06/01 8:01:50,1954,19.72567,0.74315,0.03333
"a001",2021/06/01 8:01:50,1955,20.8058,1.0832759,0.05379
"a001",2021/06/01 8:01:50,1956,20.61122,1.2782189,0.06447
"a001",2021/06/01 8:01:50,1957,21.36398,1.36607326,0.19349
"a001",2021/06/01 8:01:50,1958,21.67509,1.154108464,0.05064
"a001",2021/06/01 8:01:50,1959,21.14016,0.6270293,0.02817
"a001",2021/06/01 8:01:50,1960,20.08402,1.07432,0.03561
"a001",2021/06/01 8:01:50,1961,21.42026,0.95986,0.03952
"a001",2021/06/01 8:01:50,1962,21.31795,0.581937,0.05311
"a001",2021/06/01 8:01:50,1963,21.25317,1.44682382,0.08422
"a001",2021/06/01 8:01:50,1964,20.69204,0.47433,0.11959
"a001",2021/06/01 8:01:50,1965,21.37643,1.17258,0.03594
"a001",2021/06/01 8:01:50,1966,21.11153,63.87017014,1.192
"a001",2021/06/01 8:01:50,1967,21.05207,1.3925132,0.06629
"a001",2021/06/01 8:01:50,1968,20.40104,0.9526,0.12721
"a001",2021/06/01 8:01:50,1969,20.59361,1.1894973,0.08189
"a001",2021/06/01 8:01:50,1970,21.38881,0.81314,0.05178
"a001",2021/06/01 8:01:50,1971,20.67168,0.90865,0.0724
"a001",2021/06/01 8:01:50,1972,22.15431,1.1390618,0.04744
"a001",2021/06/01 8:01:50,1973,20.46918,1.00355,0.04482
"a001",2021/06/01 8:01:50,1974,21.4241,0.91504,0.08235
"a001",2021/06/01 8:01:50,1975,21.47077,1.942699,0.02428
"a001",2021/06/01 8:01:50,1976,21.67008,2.05632,0.15468
"a001",2021/06/01 8:01:50,1977,21.12086,0.89895,0.03801
"a001",2021/06/01 8:01:50,1978,20.01273,1.31058147,0.02808
"a001",2021/06/01 8:01:50,1979,21.16608,1.3677954,0.14914
"a001",2021/06/01 8:01:50,1980,20.83367,0.9128788,0.0546
"a001",2021/06/01 8:01:50,1981,20.52286,0.67098,0.06941
"a001",2021/06/01 8:01:50,1982,0,0,0
"a001",2021/06/01 8:01:50,1983,20.46682,3.3869159,0.17642
"a001",2021/06/01 8:01:50,1984,20.39201,0.8575,0.04709
"a001",2021/06/01 8:01:50,1985,20.3849,0.7333414,0.01585
"a001",2021/06/01 8:01:50,1986,20.79901,1.2782598,0.01994
"a001",2021/06/01 8:01:50,1987,20.01298,0.92345,0.05616
"a001",2021/06/01 8:01:50,1988,20.20993,0.70056,0.04543
"a001",2021/06/01 8:01:50,1989,19.72607,7.013929,0.43221
"a001",2021/06/01 8:01:50,1990,21.83379,1.34735,0.03062
"a001",2021/06/01 8:01:50,1991,21.25444,0.96336,0.02945
"a001",2021/06/01 8:01:50,1992,21.03189,1.4259,0.03264
"a001",2021/06/01 8:01:50,1993,21.8455,1.76896,0.05857
"a001",2021/06/01 8:01:50,1994,21.63083,1.225109,0.13178
"a001",2021/06/01 8:01:50,1995,21.39566,1.0356,0.04851
"a001",2021/06/01 8:01:50,1996,21.15047,0.6174543,0.06538
"a001",2021/06/01 8:01:50,1997,20.77762,1.46708,0.14081
"a001",2021/06/01 8:01:50,1998,22.25244,1.987787,0.04848
"a001",2021/06/01 8:01:50,1999,21.13462,1.5251,0.0478
"a001",2021/06/01 8:01:50,2000,20.035,1.6372371,0.10722
"a001",2021/06/01 8:01:50,2001,21.09343,0.9567713,0.0698
"a001",2021/06/01 8:01:50,2002,20.90962,2.536956,0.07561
"a001",2021/06/01 8:01:50,2003,20.83894,1.3892734,0.01965
"a001",2021/06/01 8:01:50,2004,20.44389,0.7824564,0.05403
"a001",2021/06/01 8:01:50,2005,20.55618,1.1998,0.10639
"a001",2021/06/01 8:01:50,2006,20.9591,1.5964652,0.04493
"a001",2021/06/01 8:01:50,2007,20.28444,1.34149,0.04066
"a001",2021/06/01 8:01:50,2008,21.43746,1.1788608,0.17175
"a001",2021/06/01 8:01:50,2009,21.31792,1.0393,0.06035
"a001",2021/06/01 8:01:50,2010,20.9625,1.79096,0.02865
"a001",2021/06/01 8:01:50,2011,20.63307,1.15769,0.13306
"a001",2021/06/01 8:01:50,2012,20.97421,1.0687,0.05461
"a001",2021/06/01 8:01:50,2013,21.01045,1.35904,0.05521
"a001",2021/06/01 8:01:50,2014,19.82557,0.9219816,0.03946
"a001",2021/06/01 8:01:50,2015,20.85071,1.4733702,0.10023
"a001",2021/06/01 8:01:50,2016,22.48045,1.1502798,0.03298
"a001",2021/06/01 8:01:50,2017,20.16238,0.4862,0.0343
"a001",2021/06/01 8:01:50,2018,0,0,0
"a001",2021/06/01 8:01:50,2019,21.00443,0.689777,0.07259
"a001",2021/06/01 8:01:50,2020,20.50766,0.9758181,0.0311
"a001",2021/06/01 8:01:50,2021,20.42788,0.7292,0.03987
